audit_id,run_id,institution_name,source_id,source_name,candidate_title,candidate_url,canonical_item_url,normalized_title,content_fingerprint,raw_date_text,publication_date,announcement_date,campaign_start_date,campaign_end_date,event_date_type,recency_basis_date,recency_basis_reason,is_active_campaign,active_campaign_reason,normalized_item_date,date_confidence,date_source,is_recent,recency_cutoff,recency_reason,development_candidate_type,is_actual_development,actual_development_reason,item_quality,saved_to_recent_items,rejected_reason,duplicate_of_recent_item_id,checked_at
RIAUD-824c61f1acfc,RUN-20260616124236,QNB Finansbank,REG-066,QNB KOBİ Kredileri,KOBİlere Özel Yeşil Dönüşüm Kredisi | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/yesili-arttikca-faizi-dusen-kredi,https://www.qnb.com.tr/isim-icin/kobi/krediler/yesili-arttikca-faizi-dusen-kredi,kobi̇lere özel yeşil dönüşüm kredisi | qnb,d7653cbd25787b24f1853995549cf3ed41c2f9244d56cca6ccbd7144a26aac02,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:45.521038+00:00
RIAUD-0b68f00dc91a,RUN-20260616124236,QNB Finansbank,REG-066,QNB KOBİ Kredileri,İşletmeler İçin Bankacılık Çözümleri | QNB,https://www.qnb.com.tr/isim-icin,https://www.qnb.com.tr/isim-icin,i̇şletmeler i̇çin bankacılık çözümleri | qnb,21ff048b95a6eb200cb4a668848f258c6a0d163a5a1bc64220e2e51f89fcf3fb,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:45.847703+00:00
RIAUD-3718f0c9dcae,RUN-20260616124236,QNB Finansbank,REG-066,QNB KOBİ Kredileri,KOBİ | QNB,https://www.qnb.com.tr/isim-icin/kobi,https://www.qnb.com.tr/isim-icin/kobi,kobi̇ | qnb,7dcff5dc90b37717762781121829214a3ecf820fcec3d688c4d33f87e2feb85f,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:46.303418+00:00
RIAUD-fe686fd1a12d,RUN-20260616124236,QNB Finansbank,REG-066,QNB KOBİ Kredileri,KOBİ'lere İnternetten Kredi | QNB,https://www.qnb.com.tr/kobilere-mobil-ve-internetten-kredi,https://www.qnb.com.tr/kobilere-mobil-ve-internetten-kredi,kobi̇'lere i̇nternetten kredi | qnb,5dd11760dc3744ad9a679dae5a1835b2128e52407beb40f4ac53f03768682c03,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:46.493853+00:00
RIAUD-a5a440a08a54,RUN-20260616124236,QNB Finansbank,REG-066,QNB KOBİ Kredileri,İpotekli Taksitli Kredi - Teminatlı - 72 Ay Vadeli | QNB,https://www.qnb.com.tr/ipotek-teminatli-taksitli-kobi-ticari-kredi,https://www.qnb.com.tr/ipotek-teminatli-taksitli-kobi-ticari-kredi,i̇potekli taksitli kredi - teminatlı - 72 ay vadeli | qnb,eb204150f6a808c77a9ae82c699d427bc1abfed0ea71f420ff4a4c14d7fc7187,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:46.640993+00:00
RIAUD-d63da97b406d,RUN-20260616124236,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Diğer Krediler | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobi-destek-kredileri/diger-krediler,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobi-destek-kredileri/diger-krediler,diğer krediler | qnb,8e3bcf792ce395ac7d67941d700417a0033cf95ec23f6e6305ee3fbbc639d106,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:46.770823+00:00
RIAUD-2dafa4476c25,RUN-20260616124236,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Nakdi KOBİ Destek Kredileri | QNB,https://www.qnb.com.tr/kobi-nakdi-krediler,https://www.qnb.com.tr/kobi-nakdi-krediler,nakdi kobi̇ destek kredileri | qnb,38fe1c0acc0c58aefef9ce7f55ccaf1fcb1ff6b254a00cdaa859c363ff2611ef,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:46.957067+00:00
RIAUD-3aa9bd49267b,RUN-20260616124236,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Gayrinakdi KOBİ Destek Kredileri | QNB,https://www.qnb.com.tr/kobi-gayrinakdi-krediler,https://www.qnb.com.tr/kobi-gayrinakdi-krediler,gayrinakdi kobi̇ destek kredileri | qnb,b4bac3d0333e923ebee16d03a635d150c66aa407927402cb8cd50b7a90bc7b6f,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:47.139057+00:00
RIAUD-ba32ccf9666d,RUN-20260616124236,QNB Finansbank,REG-066,QNB KOBİ Kredileri,KOBİNakit Hesap | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobinakit-hesap,https://www.qnb.com.tr/isim-icin/kobi/krediler/kobinakit-hesap,kobi̇nakit hesap | qnb,29a2eda4ad579147feb588d1d2e592c06532a2922b14d6a7add2ce8c3063d6e8,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:47.700060+00:00
RIAUD-a6e43a12e1b8,RUN-20260616124236,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Mavi Kredi Programı | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/mavi-kredi-programi,https://www.qnb.com.tr/isim-icin/kobi/krediler/mavi-kredi-programi,mavi kredi programı | qnb,834dec42500777ffb8488f39869672061647fefd0662e062a97c38a40cd92c6b,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:48.349980+00:00
RIAUD-bd99266cc04b,RUN-20260616124236,QNB Finansbank,REG-066,QNB KOBİ Kredileri,Esnaf Kredisi & Esnaf Kredisi Hesaplama | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,esnaf kredisi & esnaf kredisi hesaplama | qnb,eb2aa3421102013984b51cb7f8e75f9e99bd987062ae559b8b6d5f4861a02040,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Poor,False,detail_text_too_short,,2026-06-16T12:42:48.504898+00:00
RIAUD-580ebc47bf0e,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,KOBİ Kampanyaları | QNB,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari,kobi̇ kampanyaları | qnb,af30b1020adff5b1f34c390163096d1847f7f66c98ef9adf46ed4aadc8a094dd,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:48.675306+00:00
RIAUD-8d5d3eda48b9,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kobiler İçin Mevduat Hesabı - Yatırım Ürünleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/mevduat-ve-yatirim-urunleri,https://www.qnb.com.tr/isim-icin/kobi/mevduat-ve-yatirim-urunleri,kobiler i̇çin mevduat hesabı - yatırım ürünleri | qnb,683a49f511503622f61e76ebf9a7ba6c5e55f5657e9d13696996d3d451bc4785,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:48.867090+00:00
RIAUD-9b6a4343b82c,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Link POS & Sanal POS Üye İşyeri Giriş Ekranı | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/link-pos-and-sanal-pos-uye-isyeri-giris-ekrani,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/link-pos-and-sanal-pos-uye-isyeri-giris-ekrani,link pos & sanal pos üye i̇şyeri giriş ekranı | qnb,a2ac38e4a19bd66f88cc18e049b9ac2e8c3471391f0a02eaedaf7b0c36fd7667,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Poor,False,detail_text_too_short,,2026-06-16T12:42:49.016232+00:00
RIAUD-3f8bbfd4fade,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,POS Başvurusu Şimdi QNB Mobil’de | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-basvurusu-qnb-mobilde,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-basvurusu-qnb-mobilde,pos başvurusu şimdi qnb mobil’de | qnb,c857437d16ebb003123db8d6abcd9c319a95df295472b002b256941f081e648a,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:49.181209+00:00
RIAUD-8dd081373e85,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Karekod (QR Kod) ile Ödeme Alma | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-qr-kod,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-qr-kod,karekod (qr kod) ile ödeme alma | qnb,e6663ddf4f4db2ac28aac85388d9a755310b7f562400c4234cff76cc836158d2,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:49.346268+00:00
RIAUD-9e631a336f25,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Düzenli Tahsilat Kolay | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/tahsilat-kolay,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/tahsilat-kolay,düzenli tahsilat kolay | qnb,c422122e1d4d89a44ef74438b02fcfc4e41482f6ca956956d6638d14b58799fa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:49.504614+00:00
RIAUD-b8495b5b0f08,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,KOBİ Nakit Yönetim ve Tahsilat Ürünleri | QNB,https://www.qnb.com.tr/kobi-nakit-yonetimi-ve-tahsilat-urunleri,https://www.qnb.com.tr/kobi-nakit-yonetimi-ve-tahsilat-urunleri,kobi̇ nakit yönetim ve tahsilat ürünleri | qnb,7d520fda74d321cfdabf71424638a7832837f33bd332310baf5a0ab26bbfe0fa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:49.673082+00:00
RIAUD-d50eb09ce101,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kobiler İçin Diğer Hizmetler ve Ürünler | QNB,https://www.qnb.com.tr/kobi-diger-hizmetler-ve-urunler,https://www.qnb.com.tr/kobi-diger-hizmetler-ve-urunler,kobiler i̇çin diğer hizmetler ve ürünler | qnb,81a47e6869026212a9af96cee27980725f98573b645ad16972ef5ab2de2a1910,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:49.906540+00:00
RIAUD-10f4ef649855,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Findeks Ticari Paketleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/findeks-ticari-paketleri,https://www.qnb.com.tr/isim-icin/kobi/findeks-ticari-paketleri,findeks ticari paketleri | qnb,002376c5b39a7bf9f307db09bda2ebff44b0fc43b74995a9dd28ce100611ce9d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:50.078505+00:00
RIAUD-91caba258b65,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,İşletmeler İçin Bankacılık Çözümleri | QNB,https://www.qnb.com.tr/isim-icin,https://www.qnb.com.tr/isim-icin,i̇şletmeler i̇çin bankacılık çözümleri | qnb,21ff048b95a6eb200cb4a668848f258c6a0d163a5a1bc64220e2e51f89fcf3fb,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:50.246614+00:00
RIAUD-4bb03ecb07ad,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,KOBİ | QNB,https://www.qnb.com.tr/isim-icin/kobi,https://www.qnb.com.tr/isim-icin/kobi,kobi̇ | qnb,7dcff5dc90b37717762781121829214a3ecf820fcec3d688c4d33f87e2feb85f,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:50.602043+00:00
RIAUD-6160b7936b69,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kobi POS Çözümleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri,kobi pos çözümleri | qnb,b2a52c411997ebfeabd7eca73445bd87184f24bda86fe279ad8887cb77a99f00,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:50.931134+00:00
RIAUD-e1814b401f3a,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Yazarkasa POS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/yazar-kasa-pos#hemen-basvur,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/yazar-kasa-pos,yazarkasa pos | qnb,cba7c8bab59409b18e109bed06c77e2e31fd77d796fcd461c5ae1da74e1788ed,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:51.103547+00:00
RIAUD-f5dddc0d32a5,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kobi Kredisi & Kobi Kredisi Hesaplama | QNB,https://www.qnb.com.tr/kobi-kredileri,https://www.qnb.com.tr/kobi-kredileri,kobi kredisi & kobi kredisi hesaplama | qnb,f5e043c2cb9f1a423ababc128bf3b0f44f01f338d8ba3629110300f8f30172e5,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Poor,False,detail_text_too_short,,2026-06-16T12:42:51.333414+00:00
RIAUD-b3226e63e3bf,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Esnaf Kredisi & Esnaf Kredisi Hesaplama | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,esnaf kredisi & esnaf kredisi hesaplama | qnb,eb2aa3421102013984b51cb7f8e75f9e99bd987062ae559b8b6d5f4861a02040,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Poor,False,detail_text_too_short,,2026-06-16T12:42:51.481798+00:00
RIAUD-9b51da52b33b,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,POS Cihazı Başvurusu | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos,pos cihazı başvurusu | qnb,f07fd23719a94d17f98a35eed6b0a770a37a85b6d068f385d4354e49dde9e18b,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:51.833679+00:00
RIAUD-643d7f9fbd1f,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,LinkPOS | QNB,https://www.qnb.com.tr/linkpos,https://www.qnb.com.tr/linkpos,linkpos | qnb,f365028ce901fda6b7d66176441931aa1e183263431027326fd32320ebe38d5d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:52.148917+00:00
RIAUD-4ef39b16aeb1,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Sanal POS Başvuru | QNB,https://www.qnb.com.tr/sanal-pos,https://www.qnb.com.tr/sanal-pos,sanal pos başvuru | qnb,27ecea26b58692c0a78696e86899bdbdc5b30480fb9e1b562b84bb6fe03d4431,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:52.329647+00:00
RIAUD-0c92f8eb4436,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,CepPOS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/ceppos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/ceppos,ceppos | qnb,19deb2829b90602f1b70a9bc8046a984b65d1ca270ce0803edc1feb7adaa85e8,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:52.649753+00:00
RIAUD-743a881aee3c,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Mobil POS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/mobil-pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/mobil-pos,mobil pos | qnb,74196b2d10358079ac6cd399701245ee6e44975bd0440082e3cbb68c8ff14832,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:53.011528+00:00
RIAUD-33138eb33047,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Temassız POS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/temassiz-taksitli-pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/temassiz-taksitli-pos,temassız pos | qnb,d035dc9bcc58620e8b80b324595cae4aa7a54a4ed29360407b388df3d28a046d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:53.328369+00:00
RIAUD-3b8cac37844f,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,POS Kılavuzu | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-kilavuzu,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-kilavuzu,pos kılavuzu | qnb,7a70c61e5b1f4c9e6a0a31681eb1ffe11bb6b55808eac7ab24b1512dae7e6547,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:53.671578+00:00
RIAUD-46258290affb,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Dijital Slip | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/dijital-slip,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/dijital-slip,dijital slip | qnb,0f9f2149d51b79443597117998586a984e64bb7d7358c52a1fee031352c2c921,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:53.888820+00:00
RIAUD-58cc3883a5cd,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kartlar | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-ticari-kartlar,https://www.qnb.com.tr/isim-icin/kobi/kobi-ticari-kartlar,kartlar | qnb,bf26f622a76c3665fe64b9120d0276630fd52c4654ec9668fbd255b5d6fad2f1,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:42:54.044905+00:00
RIAUD-1d45a84729ad,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kazananlar Kulübü | QNB,https://www.qnb.com.tr/isim-icin/kobi/kazananlar-kulubu,https://www.qnb.com.tr/isim-icin/kobi/kazananlar-kulubu,kazananlar kulübü | qnb,c290176bdbc30d4ad394c28ee403568fde00bc92a04eb9b41988b0804c323ddd,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:54.199761+00:00
RIAUD-adefc87d57b3,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,QNB KOBİ Sigortaları,https://www.qnb.com.tr/kobi-sigortalar,https://www.qnb.com.tr/kobi-sigortalar,qnb kobi̇ sigortaları,d24304b541002879e37fb24183982e801ef21087614a1f146787b2a2330208aa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:54.417926+00:00
RIAUD-fff2b15a1d26,RUN-20260616124236,QNB Finansbank,REG-065,QNB Yazar Kasa POS,KOBİ'ler için Leasıng ve Factoring Çözümleri | QNB,https://www.qnb.com.tr/kobi-leasing-and-faktoring,https://www.qnb.com.tr/kobi-leasing-and-faktoring,kobi̇'ler için leasıng ve factoring çözümleri | qnb,eb7afe403e7050fb09a0e2a9e677d8cb78776a6e3e21bf8a36b6743520a7ef97,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:42:54.555232+00:00
